destination_name,author,rating,review_text,cleaned_text,sentiment_label,sentiment_name
SBR 3 Pusat Oleh-oleh Garut,Sugeng Riyadi,5.0,"Sedikit cari oleh "" Oleh' lengkap",cari lengkap,2,Positif
SBR 3 Pusat Oleh-oleh Garut,Radhitya Harya Wicaksana,5.0,"Pusat oleh oleh terbesar di garut, lengkap jenis oleh2nya",pusat besar lengkap jenis oleh2nya,2,Positif
SBR 3 Pusat Oleh-oleh Garut,Yati Sudarsono,4.0,Pusat oleh2 byk dodol garut dan aneka snack,pusat oleh2 byk dodol aneka snack,2,Positif
SBR 3 Pusat Oleh-oleh Garut,Ega Ginanjar,5.0,"Harga variatif, ada lebih mahal dikit dari toko2 kecil pinggir jalan, ada juga yg sama, tp untuk rombongan bis mending kesini aja karena parkirannya luas, pilihan juga banyak",harga variatif mahal dikit toko2 pinggir jalan tp rombong bis mending kesini parkir luas pilih,2,Positif
SBR 3 Pusat Oleh-oleh Garut,Xie Hou Man,5.0,Sangat lengkap,lengkap,2,Positif
SBR 3 Pusat Oleh-oleh Garut,Yuli Shofie,3.0,"Kemarin dari sini, tempatnya lumayan besar dibanding toko oleh-oleh lain, parkir luas, view belakang gunung. Belanja oleh-oleh 300an, tp rasa makanannya gak sesuai ekspektasi, ya Allah itu bolennya keras n kering/gak moist, pisangnya dikit, dalemnya kopong 😭 krupuk ikan tenggirinya juga kureng, bakpia harganya mehong tp rasanya B, kirain premium. Yg blm dimakan kripik pisang. Yang enak DODOL GARUTnya emang mantul. Berasa pengen nangis ngliat makanan byk tp gak tau mau diapain, mau dimakan kurang selera. Maaf sebelumnya min, bukan bermaksud apa2, tp buat koreksi biar kedepan lebih baik. Klo next sy balik lagi kesitu, sy cm mau beli Dodol Garut AJA yg banyak.",kemarin tempat lumayan banding toko parkir luas view gunung belanja 300an tp makan sesuai ekspektasi allah bolennya keras n kering moist pisang dikit dalem kopong krupuk ikan tenggiri reng bakpia harga mehong tp b kirain premium blm makan kripik pisang enak dodol garut emang mantul asa ken nang ngliat makan byk tp tau diapain makan selera maaf min apa2 tp koreksi depan klo next kesitu cm beli dodol,1,Netral
SBR 3 Pusat Oleh-oleh Garut,Rusdy Hungkul,5.0,Ajibb semuanya,ajibb,2,Positif
SBR 3 Pusat Oleh-oleh Garut,Zaenal Arifin,5.0,Tempatnya Enak Serta Banyak Pilihan Makanan,tempat enak pilih makan,2,Positif
SBR 3 Pusat Oleh-oleh Garut,Rully Indrawan,5.0,Sangat memuaskan,muas,2,Positif
SBR 3 Pusat Oleh-oleh Garut,Imam Setiyadi,5.0,Tempat beli oleh-oleh khas garut,beli khas,2,Positif
SBR 3 Pusat Oleh-oleh Garut,Muhammad Fauzi,5.0,Saya memiliki banyak pengalaman.,milik alam,2,Positif
SBR 3 Pusat Oleh-oleh Garut,Hasbullah Baqarudin,5.0,Rame banget dah.. Banyak pilihan oleh2 dari Garut.. Utk kerabat semua..,rame dah pilih oleh2 kerabat,2,Positif
SBR 3 Pusat Oleh-oleh Garut,Mahda Maziyyah10,4.0,"Sudah beberapa kali berbelanja kesana,tp pelayanan teteh2nya selalu jutek",kali belanja kesana tp layan teteh2nya jutek,2,Positif
SBR 3 Pusat Oleh-oleh Garut,Elita Nursetiari,5.0,"Tempat oleh-oleh yang lengkap dan besar di garut. Tersedia fasilitas sekitar lingkungannya seperti masjid, toilet umum, gedung serbaguna. Parkir luas.",lengkap sedia fasilitas lingkung masjid toilet gedung serbaguna parkir luas,2,Positif
SBR 3 Pusat Oleh-oleh Garut,Shuyye _,5.0,"Ada view gunung jg, makanannya enak2.. Tempatnya nyaman.. Juaraaa",view gunung jg makan enak2 tempat nyaman juaraaa,2,Positif
SBR 3 Pusat Oleh-oleh Garut,Acep Aziz,5.0,"Kalo nyari oleh oleh khas Garut disini tempatnya, komplit dari makanan khas kayak dodol banyak macamnya tinggal pilih aja Atau kalo nyari jaket kulit, sepatu kulit juga banyaaak Parkir luas, ada toilet dan masjid juga, jadi bisa sambil istirahat sebentar",nyari khas tempat komplit makan khas kayak dodol macam tinggal pilih nyari jaket kulit sepatu kulit banyaaak parkir luas toilet masjid istirahat sebentar,2,Positif
SBR 3 Pusat Oleh-oleh Garut,Djang Udin,5.0,Murmer,murmer,2,Positif
SBR 3 Pusat Oleh-oleh Garut,Doni Kasep,4.0,Cukup lengkap oleh2 garut,lengkap oleh2,2,Positif
SBR 3 Pusat Oleh-oleh Garut,Denny Wirawan,5.0,Mau cari oleh-oleh dari Garut disin aja. One stop shopping,cari sin one stop shopping,2,Positif
SBR 3 Pusat Oleh-oleh Garut,Jazilatul Kamila,5.0,Ok Luas sesuai harga,ok luas sesuai harga,2,Positif
SBR 3 Pusat Oleh-oleh Garut,Wawan Anwarie (Wanwan),5.0,Bagus enak nyaman buat keluarga,bagus enak nyaman keluarga,2,Positif
SBR 3 Pusat Oleh-oleh Garut,Dara sasia,4.0,salah 1 tempat oleh2 di Garut harga bersaing,salah 1 oleh2 harga saing,2,Positif
SBR 3 Pusat Oleh-oleh Garut,muhamad azki,5.0,Pusat oleh oleh Garut Lengkap Tolong untuk Toiletnya di gratiskan sebagai fasilitas pengunjung Lahan parkir luas Mushola besar dan nyaman,pusat lengkap tolong toilet gratis fasilitas unjung lahan parkir luas mushola nyaman,2,Positif
SBR 3 Pusat Oleh-oleh Garut,Enur Kurniawati,5.0,"Tempatnya oleh oleh garut, dari mulai makanan hingga pakaian serta asesoris ada semua",tempat makan pakai asesoris,2,Positif
SBR 3 Pusat Oleh-oleh Garut,myraocto,4.0,"Salah satu tempat oleh oleh terbesar dan kapasitas luas di Garut. segala macem dodol dan macam² snack tersedia disini. tempatnya luas bgt, puluhan bis juga bisa parkir dibelakang dgn view gunung. tinggal cari saja apa yg mau dibeli buat oleh-oleh yaa. ada mushola dan toiletnya juga. btw nyari burayot hangat yg baru goreng engga ada euy, mesti nyebrang kedepan jalan.",salah besar kapasitas luas macem dodol snack sedia tempat luas puluh bis parkir belakang view gunung tinggal cari beli yaa mushola toilet btw nyari burayot hangat goreng engga euy mesti nyebrang depan jalan,2,Positif
SBR 3 Pusat Oleh-oleh Garut,Elfin Wulandari,4.0,"Tempat parkirnya luas banget, beli kesini beli dorokdoknya.. lengkap.. pusat oleh oleh yang lengkap.. ada toiletnya bersih banget",parkir luas beli kesini beli dorokdoknya lengkap pusat lengkap toilet bersih,2,Positif
SBR 3 Pusat Oleh-oleh Garut,dede ikhwansyah,5.0,"Tempat oleh-oleh lengkap makanan, baju, dan pernak-pernik dengan harga terjangkau, tempat parkir luas, tempat strategis, tersedia toilet dan masjid.",lengkap makan baju pernak pernik harga jangkau parkir luas strategis sedia toilet masjid,2,Positif
SBR 3 Pusat Oleh-oleh Garut,Nani Sopia,5.0,"Pusat oleh² terlengkap..nyaman,parkir luas🙌😎",pusat lengkap nyaman parkir luas,2,Positif
SBR 3 Pusat Oleh-oleh Garut,Yosep Hendar Sasmita,5.0,"Banyak pilihan, tempat parkir luas, ramah",pilih parkir luas ramah,2,Positif
SBR 3 Pusat Oleh-oleh Garut,Kresna W.Wijaya,4.0,"Lengkap pilihannya, cukup ke satu tempat.",lengkap pilih,2,Positif
SBR 3 Pusat Oleh-oleh Garut,Fajar Julio,5.0,Mantul pokoknya mah,mantul pokok mah,2,Positif
SBR 3 Pusat Oleh-oleh Garut,M Khairul Falah,5.0,Lengkap banget koleksi oleh2nya,lengkap koleksi oleh2nya,2,Positif
SBR 3 Pusat Oleh-oleh Garut,Deshinta Nugraheni,5.0,Lengkap banget oleh2nya banyak pilihan..,lengkap oleh2nya pilih,2,Positif
SBR 3 Pusat Oleh-oleh Garut,Sarjana Tahlilan,5.0,"Mantaf, luas parkiran, buat rehat ngopi",mantaf luas parkir rehat ngopi,2,Positif
SBR 3 Pusat Oleh-oleh Garut,shanti nandayani,5.0,Komplit.. Naek ke lantai 2 utk berfoto-foto dengan backgroundnya gunung.. Keren 😎,komplit naek lantai 2 foto foto backgroundnya gunung keren,2,Positif
SBR 3 Pusat Oleh-oleh Garut,Cindy Anggraeni,5.0,tempat oleh2 lengkap bgt krupuk kulitnya harus dibeli,oleh2 lengkap krupuk kulit beli,2,Positif
SBR 3 Pusat Oleh-oleh Garut,Joko Triyono,5.0,Selalu mampir sini kalo ke garut buat cari oleh-oleh.. Lengkap dan harga terjangkau..,mampir cari lengkap harga jangkau,2,Positif
SBR 3 Pusat Oleh-oleh Garut,Budhi Slamet,5.0,"Jangan dulu kembali dari Garut sebelum membawa oleh-oleh, di sini tempatnya...pusat oleh-oleh terlengkap",bawa tempat pusat lengkap,2,Positif
SBR 3 Pusat Oleh-oleh Garut,Dokoh Ngayab,4.0,Ada Bakso... Kepala pusying jd hilang,bakso kepala pusying jd hilang,2,Positif
SBR 3 Pusat Oleh-oleh Garut,Elia Rizki,3.0,"Produk cukup lengkap. Tempat luas. Pelayanan dari karyawan kurang memuaskan, terutama yg standby di area produk dodol. Mohon bisa dievaluasi dan diberikan pelatihan service excellence.",produk lengkap luas layan karyawan muas standby area produk dodol mohon evaluasi latih service excellence,1,Netral
SBR 3 Pusat Oleh-oleh Garut,Putri Octavianty,5.0,Lokasi y luas Mudah d jangkau Parkir luas Oleh oleh y beragam,y luas mudah d jangkau parkir luas y agam,2,Positif
SBR 3 Pusat Oleh-oleh Garut,YAHYA,5.0,Oke,oke,2,Positif
SBR 3 Pusat Oleh-oleh Garut,hartono ae,5.0,Beli oleh2 asli garud pas tempatnya parkir mudah pelayan ramah,beli oleh2 asli garud pas tempat parkir mudah layan ramah,2,Positif
SBR 3 Pusat Oleh-oleh Garut,SMD_Arif Bahtiar,5.0,Terjangkau,jangkau,2,Positif
SBR 3 Pusat Oleh-oleh Garut,Karennina Kurnia Cahya,5.0,jajanannya lengkap,jajan lengkap,2,Positif
SBR 3 Pusat Oleh-oleh Garut,Bawono Muhammad,5.0,Bagus,bagus,2,Positif
SBR 3 Pusat Oleh-oleh Garut,Arif Maulana Yusuf,5.0,"Harganya pas, murah, berkualitas produk nya",harga pas murah kualitas produk nya,2,Positif
SBR 3 Pusat Oleh-oleh Garut,Rindu Garut,5.0,"Tempat oleh olehnya Alus pisan, produknya banyak juga, parkiran luas👍",alus pis produk parkir luas,2,Positif
SBR 3 Pusat Oleh-oleh Garut,Hadrian Trans,5.0,Tempat nyaman luas dan bersih,nyaman luas bersih,2,Positif
SBR 3 Pusat Oleh-oleh Garut,Moh Miftahul Ulum,5.0,"Tempatnya luas banget,parkiran nya juga luas,oleh olehnya komplit,kalo kesini pasti bingung deh mau beli apa karena banyak banget pilihan nya",tempat luas parkir nya luas komplit kesini bingung beli pilih nya,2,Positif
SBR 3 Pusat Oleh-oleh Garut,Raden Plankton,5.0,"Sperti biasa abis liburan beli oleh-oleh nya tetap di toko SBR YG lengkap, murah dan tentunya pelayanan nya ramah2 😍😍 area parkir yang luas banget",sperti abis libur beli nya toko sbr lengkap murah layan nya ramah2 area parkir luas,2,Positif
SBR 3 Pusat Oleh-oleh Garut,nailil fijjar,4.0,Cocok utk rombongan & fresh Mahal relatif lah,cocok rombong fresh mahal relatif,2,Positif
SBR 3 Pusat Oleh-oleh Garut,Arief Muhamad fauzi,5.0,Oleh oleh sangat lengkap tempat luas Nyaman pokok nya,lengkap luas nyaman pokok nya,2,Positif
SBR 3 Pusat Oleh-oleh Garut,kilachimolala Lala,5.0,"SBR 3 tuh bener-bener pusat oleh-oleh paling gede dan paling lengkap di Garut. Mau cari makanan, cemilan, dodol, minuman, keripik, sampai pernak-pernik lucu juga ADA semua. Masuk sini tuh rasanya pengen borong terus soalnya pilihannya banyak banget. Tempatnya luas, jalannya enak, jadi walaupun rame nggak kerasa sumpek. Parkirannya juga lega banget, tinggal gas aja. Staff-nya ramah dan bantu banget kalau kita nyari barang tertentu. Pokoknya kalau mampir ke Garut, SBR 3 wajib banget jadi tempat buat cari oleh-oleh. Lengkap, murah, puas! ⭐⭐⭐⭐⭐",sbr 3 bener bener pusat gede lengkap cari makan cemilan dodol minum keripik pernak pernik lucu masuk ken borong pilih tempat luas jalan enak rame nggak rasa sumpek parkir lega tinggal gas staff nya ramah bantu nyari barang pokok mampir sbr 3 wajib cari lengkap murah puas,2,Positif
SBR 3 Pusat Oleh-oleh Garut,Anggi Purwanti,5.0,"Toko oleh-oleh terluas ternyaman se garut, cocok untuk oleh-oleh ke mancanegara, luar kotaa,harga-harganya sangat terjangkau, tmpatnya luas,parkiran luas,yang jelas pelayanannya top🫰👍",toko luas nyaman cocok mancanegara kotaa harga harga jangkau tmpatnya luas parkir luas layan top,2,Positif
SBR 3 Pusat Oleh-oleh Garut,Sinta Ameliaa,5.0,"Sbr 3 pusat oleh oleh yang paling kumplit tempat nya luas bersih,,karyawan nya ramah tamah dan parkiran nya yang sangat luas insyaallah kalau ke Garut pasti mampir lagi ke toko sbr 3🤗",sbr 3 pusat kumplit nya luas bersih karyawan nya ramah tamah parkir nya luas insyaallah mampir toko sbr 3,2,Positif
SBR 3 Pusat Oleh-oleh Garut,Fitri yuliani,5.0,Toko sbr3 banyak oleh2 ada has baju nya dan ada pernak pernik ya dan juga ada sepatu kulit dan jaket kulitnya ayoo datang ke sbr 3 🥰🥰🥰,toko sbr3 oleh2 has baju nya pernak pernik sepatu kulit jaket kulit ayoo sbr 3,2,Positif
SBR 3 Pusat Oleh-oleh Garut,Nurzaman Ganteng,5.0,"Sbr 3 Toko oleh oleh yang paling kumplit di garut, banyak cemilan2 jadul juga, parkirannya luas pula, pokoknya mah kalau kegarut wajib mampir ke toko oleh oleh sbr 3.😍",sbr 3 toko kumplit cemilan2 jadul parkir luas pokok mah garut wajib mampir toko sbr 3,2,Positif
SBR 3 Pusat Oleh-oleh Garut,Herni hermawati,5.0,Sbr 3 memang terlengkap deh khas makanan cemilannya dan terjangkau juga kalo ke sbr suka bigung banyak pilihannya jdi pengen semuanya di tambah di lantai 2 ada fashion khas Garut juga yang keren abis apalagi suasana di belakangnya bikin adem lihat pemandangannya,sbr 3 lengkap khas makan cemilannya jangkau sbr suka bigung pilih jdi ken lantai 2 fashion khas keren abis suasana belakang bikin adem lihat pandang,2,Positif
SBR 3 Pusat Oleh-oleh Garut,Sakira Aulia,5.0,Terlengkap dan ternyaman pusat oleh oleh garut sumber rezeki 3 dan bukan cuman cemilan aja disini jga ada souvenire dn banyak bangett pilihannya baguss bangett pokonya yng cari oleh oleh buat kalian bisa langsung aja kesini sih pokonya rekomendasi bangett,lengkap nyaman pusat sumber rezeki 3 cuman cemilan jga souvenire dn bangett pilih baguss bangett poko yng cari langsung kesini poko rekomendasi bangett,2,Positif
SBR 3 Pusat Oleh-oleh Garut,Siti Nuraisyah,5.0,Pusat oleh oleh terlengkap digarutt rekomendasi bangett buat kalian yng cari oleh oleh garut wajib banget kesini sih super duper lengkap dan tempatnya tuh bagus dan super luas apalgi parkiranya mantepp dehh,pusat lengkap digarutt rekomendasi bangett yng cari wajib kesini super duper lengkap tempat bagus super luas apalgi parkiranya mantepp dehh,2,Positif
SBR 3 Pusat Oleh-oleh Garut,Aldi Garsel,5.0,"Tempat oleh oleh terluas terlengkap di grut sbr3,tempatnya sangat luas bersih view pemandangan nya sangat indah langsung berhadapan dengan gunung guntur🤩😍oleh oleh nya juga sangat lah kumplit banget,wajib datang guys pokoknya tempat oleh oleh yng sangt the best pokoknya👍",luas lengkap grut sbr3 tempat luas bersih view pandang nya indah langsung hadap gunung gunturoleh nya kumplit wajib guys pokok yng sangt the best pokok,2,Positif
SBR 3 Pusat Oleh-oleh Garut,rika herliana,5.0,"sumber rezeki 3 selalu jadi langganan kalo ke garut, belanja oleh oleh buat pulangg disini lengkap banget, luas tempatnya sma parkirannyaa wajib bangett kesini pokoknyaa, sukses terus sbr 3👍👍🫰🫰",sumber rezeki 3 langgan belanja pulangg lengkap luas tempat sma parkirannyaa wajib bangett kesini pokoknyaa sukses sbr 3,2,Positif
SBR 3 Pusat Oleh-oleh Garut,Nabila Agustian,5.0,"selalu jadi andalan kalo ke garut mau cari oleh oleh buat orang tua sama sodara, abis dari botram lanjut ke sbr 3, lengkap banget disinii harga juga cocok dikantongg, recommended bgt tempat sma parkirannya juga luass sukses selaluu sbr 3🫰👍👍",andal cari orang tua sodara abis botram sbr 3 lengkap sini harga cocok dikantongg recommended sma parkir luass sukses selaluu sbr 3,2,Positif
SBR 3 Pusat Oleh-oleh Garut,Devi Hana,5.0,"Pusat oleh"" Yg lengkap di garut pelayan nya ramah"" Tempat nya nyaman dan strategis dari jalan",pusat lengkap layan nya ramah nya nyaman strategis jalan,2,Positif
SBR 3 Pusat Oleh-oleh Garut,Kaidzan Riziq,5.0,"Tempat oleh oleh nya luas, banyak banget varian oleh oleh nya. Oleh oleh sepriangan timur ada disini. Parkiran nya juga luas, fasilitas nya juga lengkap, ada mesjid, toiletnya juga banyak, cocok buat yang suka bawa rombongan banyak👍",nya luas varian nya sepriangan timur parkir nya luas fasilitas nya lengkap mesjid toilet cocok suka bawa rombong,2,Positif
SBR 3 Pusat Oleh-oleh Garut,Diandra Radja,5.0,"Varian oleh oleh sangat beragam, tidak hanya untuk wisatawan, saya juga warga lokal sering kesini 😁",varian agam wisatawan warga lokal kesini,2,Positif
SBR 3 Pusat Oleh-oleh Garut,Rofi Rustam ependi,5.0,"Sbr 3 Pusat oleh oleh digarut yang paling kumplit dan rekomended, makanan cemilan jadul pun ada di sbr 3, apalagi buat parkirannya sangat luas sekali, pokoknya kalap kalau belanja di sbr 3.",sbr 3 pusat garut kumplit rekomended makan cemilan jadul sbr 3 parkir luas pokok kalap belanja sbr 3,2,Positif
SBR 3 Pusat Oleh-oleh Garut,diky Prasetyo Adi Nugroho,4.0,"Lumayan, tapi maaf space terlalu sempit mau milih oleh2 malah berdesakan. Terlebih bus2 yang parkir di belakang nyalain klakson telolet, jadi tambah berisik 🙏",lumayan maaf space sempit milih oleh2 desa bus2 parkir nyalain klakson telolet berisik,2,Positif
SBR 3 Pusat Oleh-oleh Garut,rnz redmi,5.0,pusat oleh-oleh terlengkap di garut,pusat lengkap,2,Positif
SBR 3 Pusat Oleh-oleh Garut,Mashend_,5.0,Berbagi pengalaman aja ya.. teliti struk belanja sebelum meninggalkan toko... kemarin di hr Sabtu 15.11.2025 sy belanja di SBR 3..di struk ada makanan yg sy tdk beli di struk ada dan sy beli dodol kiloan..yg di timbang 1/2 Kg pas di kasir ditulis 1Kg..total keseluruhan 231rb...,bagi alam teliti struk belanja tinggal toko kemarin hr sabtu 15 11 2025 belanja sbr 3 struk makan beli struk beli dodol kilo timbang 1 2 kg pas kasir tulis 1kg total 231rb,2,Positif
SBR 3 Pusat Oleh-oleh Garut,Arif Koenigsegg,5.0,"Pusat oleh oleh terbesar di kota garut, jajanan nya lengkap terutama dodol, banyak sekali aneka rasa dan banyak snack snack lokal dan dari luar daerah, cireng basreng keripik dll. Untuk yg habis main dari darajat atau cipanas, boleh mampir kesini",pusat besar kota jajan nya lengkap dodol aneka snack snack lokal daerah cireng basreng keripik dll habis main darajat cipanas mampir kesini,2,Positif
SBR 3 Pusat Oleh-oleh Garut,Usep Lesmana SH,5.0,Bagus tempat sangat luas sangat cocok buat rehat,bagus luas cocok rehat,2,Positif
SBR 3 Pusat Oleh-oleh Garut,Abduh2 Channel,5.0,"Tempat membeli oleh oleh khas Garut, Buat Kamu yang sudah liburan ke Garut wajib mengunjungi pusat membeli buah tangan",beli khas libur wajib unjung pusat beli buah tangan,2,Positif
SBR 3 Pusat Oleh-oleh Garut,Andhika Wigatha Putra,5.0,Tempat hunting bus dan sekalian belanja oleh2 Garut ..,hunting bus belanja oleh2,2,Positif
SBR 3 Pusat Oleh-oleh Garut,Nendra Pradipta,5.0,MAKASIHHH BUAT OWNER SBR YANG SUDAH BANTU DEREK,makasihhh owner sbr bantu derek,2,Positif
SBR 3 Pusat Oleh-oleh Garut,DICKI SUPRIYADI,5.0,Oke,oke,2,Positif
SBR 3 Pusat Oleh-oleh Garut,Dedy Suryadi,5.0,Recomended,recomended,2,Positif
SBR 3 Pusat Oleh-oleh Garut,Rizki Rifai,4.0,"Jajan sambil menikmati pemandangan. Oleh oleh yg bisa dibeli lengkap, harga terjangkau. Parkiran luas.",jajan nikmat pandang beli lengkap harga jangkau parkir luas,2,Positif
SBR 3 Pusat Oleh-oleh Garut,raihan rasyidi,4.0,Ousat oleh oleh khas garut yang lengkap terletak strategis...,ousat khas lengkap letak strategis,2,Positif
SBR 3 Pusat Oleh-oleh Garut,Afi Aprila,5.0,Selesaikan semuanya! Favoritku di sini adalah Dodol dan Dorokdok.,selesai favorit dodol dorokdok,2,Positif
SBR 3 Pusat Oleh-oleh Garut,pedes enak,5.0,"Karena hal-hal yang tidak masuk akal, saya pergi ke sini, daerah ini berada di kaki gunung.",masuk akal pergi daerah kaki gunung,2,Positif
SBR 3 Pusat Oleh-oleh Garut,Rima Tiarasari (Senja Zahira Pramono),5.0,Tempat oleh2 luas. Beragam. Ok lah,oleh2 luas agam ok,2,Positif
SBR 3 Pusat Oleh-oleh Garut,LIBRA Channel,5.0,"Oleh oleh nya komplit harga umum toilet ada musholah ada parkir luas,pokok e mantal dah klo ke Garut pasti mampir",nya komplit harga toilet musholah parkir luas pokok e mantal dah klo mampir,2,Positif
SBR 3 Pusat Oleh-oleh Garut,KELUARGA SATPAM,5.0,Oleh oleh lengkap banget,lengkap,2,Positif
SBR 3 Pusat Oleh-oleh Garut,syazili mustofa,5.0,Oke,oke,2,Positif
SBR 3 Pusat Oleh-oleh Garut,rahmat AW,5.0,Komplit,komplit,2,Positif
SBR 3 Pusat Oleh-oleh Garut,BhimaAnandhikaThambris [BAT],5.0,Salah satu pusat oleh oleh terlengkap di garut. Parkiran luas Lokasinya juga sangat strategis,salah pusat lengkap parkir luas lokasi strategis,2,Positif
SBR 3 Pusat Oleh-oleh Garut,roy valen,5.0,Ramah pelayanan nya,ramah layan nya,2,Positif
SBR 3 Pusat Oleh-oleh Garut,cookietail,2.0,"overall makanannya enak, jajanannya komplit, mulai dari kerupuk, pie, dodol garut, dan lainnya. Tapi sayangnya, mbak kasir nya juteknya minta ampun dan ga sabaran banget",overall makan enak jajan komplit kerupuk pie dodol sayang mbak kasir nya juteknya ampun sabar,0,Negatif
